First letter of your name;Date;hour;Price;Load;RES;EUA;NG
O;20160305;8;130.29;17550;10967;4.9;1.36
O;20160305;9;136.63;18825;12300;4.9;1.36
O;20160305;10;154.43;19650;13160;4.9;1.36
O;20160305;11;157.15;20000;13464;4.9;1.36
O;20160305;12;157.8;20075;13362;4.9;1.36
O;20160305;13;148.97;19850;12938;4.9;1.36
O;20160305;14;148.77;19675;12671;4.9;1.36
O;20160305;15;134.27;19000;11924;4.9;1.36
O;20160305;16;130.47;18525;11364;4.9;1.36
O;20160305;17;130.29;18425;11073;4.9;1.36
O;20160305;18;134.43;19200;11554;4.9;1.36
O;20160305;19;141.94;20400;12504;4.9;1.36
O;20160305;20;140.15;20275;12240;4.9;1.36
O;20160305;21;130.5;19625;11568;4.9;1.36
O;20160305;22;126.12;18450;10398;4.9;1.36
O;20160305;23;120.9;17450;9455;4.9;1.36
O;20160305;24;101.55;16250;8342;4.9;1.36
O;20160306;1;107.53;15225;7525;4.9;1.36
O;20160306;2;99.77;14500;6855;4.9;1.36
O;20160306;3;95.05;14125;6511;4.9;1.36
O;20160306;4;93.27;14025;6421;4.9;1.36
O;20160306;5;93.74;14000;6404;4.9;1.36
O;20160306;6;95.47;14025;6424;4.9;1.36
O;20160306;7;93.58;14050;6479;4.9;1.36
O;20160306;8;101.69;14750;7262;4.9;1.36
O;20160306;9;110.04;15725;8320;4.9;1.36
O;20160306;10;127.55;16500;9169;4.9;1.36
O;20160306;11;130.35;16975;9599;4.9;1.36
O;20160306;12;130.39;17175;9634;4.9;1.36
O;20160306;13;130.2;17200;9460;4.9;1.36
O;20160306;14;130.87;17125;9401;4.9;1.36
O;20160306;15;130.03;16675;9153;4.9;1.36
O;20160306;16;124.45;16275;8995;4.9;1.36
O;20160306;17;124.44;16225;9110;4.9;1.36
O;20160306;18;133.71;17225;10215;4.9;1.36
O;20160306;19;140.15;18925;12001;4.9;1.36
O;20160306;20;143.22;19200;12354;4.9;1.36
O;20160306;21;135.1;18500;11831;4.9;1.36
O;20160306;22;133.7;17500;10974;4.9;1.36
O;20160306;23;128.99;16600;10217;4.9;1.36
O;20160306;24;118.92;15550;9240;4.9;1.36
O;20160307;1;102.9;14763;8469;5.08;1.42
O;20160307;2;102.6;14325;8107;5.08;1.42
O;20160307;3;102.94;14138;7944;5.08;1.42
O;20160307;4;103;14263;8067;5.08;1.42
O;20160307;5;103.87;14713;8499;5.08;1.42
O;20160307;6;127.55;15775;9539;5.08;1.42
O;20160307;7;134.3;18200;11928;5.08;1.42
O;20160307;8;170.1;20463;14255;5.08;1.42
O;20160307;9;185.83;21650;15552;5.08;1.42
O;20160307;10;188.81;22175;16172;5.08;1.42
O;20160307;11;187.14;22225;16280;5.08;1.42
O;20160307;12;188.94;22425;16465;5.08;1.42
O;20160307;13;190.99;22438;16469;5.08;1.42
O;20160307;14;193.36;22513;16597;5.08;1.42
O;20160307;15;188.82;22075;16240;5.08;1.42
O;20160307;16;185.06;21700;15933;5.08;1.42
O;20160307;17;184.31;21400;15628;5.08;1.42
O;20160307;18;190.87;22000;16171;5.08;1.42
O;20160307;19;200.22;23100;17190;5.08;1.42
O;20160307;20;197.68;23125;17148;5.08;1.42
O;20160307;21;192.05;22350;16363;5.08;1.42
O;20160307;22;170.33;20900;14885;5.08;1.42
O;20160307;23;138.9;19200;13246;5.08;1.42
O;20160307;24;132.59;17875;11920;5.08;1.42
O;20160308;1;130.14;16800;11045;5;1.45
O;20160308;2;129.99;16300;10559;5;1.45
O;20160308;3;122.07;16000;10243;5;1.45
O;20160308;4;121.86;16013;10219;5;1.45
O;20160308;5;129.38;16313;10482;5;1.45
O;20160308;6;130.15;17050;11192;5;1.45
O;20160308;7;138.28;18850;12920;5;1.45
O;20160308;8;163.61;20825;14787;5;1.45
O;20160308;9;185.27;21925;15977;5;1.45
O;20160308;10;189.45;22225;16323;5;1.45
O;20160308;11;185.07;22200;16288;5;1.45
O;20160308;12;188.9;22350;16406;5;1.45
O;20160308;13;189.21;22338;16297;5;1.45
O;20160308;14;190.81;22388;16293;5;1.45
O;20160308;15;187.91;21975;15862;5;1.45
O;20160308;16;175.01;21600;15475;5;1.45
O;20160308;17;173.13;21425;15318;5;1.45
O;20160308;18;188.9;22025;15942;5;1.45
O;20160308;19;197.63;23075;16975;5;1.45
O;20160308;20;197.01;23138;17021;5;1.45
O;20160308;21;183.01;22463;16381;5;1.45
O;20160308;22;157.28;20900;14847;5;1.45
O;20160308;23;133.71;19225;13257;5;1.45
O;20160308;24;129.87;17900;11991;5;1.45
O;20160309;1;129.92;16875;11025;5.08;1.46
O;20160309;2;122.67;16300;10467;5.08;1.46
O;20160309;3;120.41;15950;10126;5.08;1.46
O;20160309;4;120.07;15925;10096;5.08;1.46
O;20160309;5;123.05;16225;10370;5.08;1.46
O;20160309;6;130.47;16850;10963;5.08;1.46
O;20160309;7;135.57;18775;12814;5.08;1.46
O;20160309;8;162.64;20825;14808;5.08;1.46
O;20160309;9;176.43;22000;16051;5.08;1.46
O;20160309;10;186.99;22250;16353;5.08;1.46
O;20160309;11;181.28;22225;16350;5.08;1.46
O;20160309;12;185.79;22425;16535;5.08;1.46
O;20160309;13;190.71;22525;16563;5.08;1.46
O;20160309;14;190.97;22525;16583;5.08;1.46
O;20160309;15;185.6;22150;16203;5.08;1.46
O;20160309;16;172.33;21925;15905;5.08;1.46
O;20160309;17;167.33;21750;15686;5.08;1.46
O;20160309;18;174.99;22300;16135;5.08;1.46
O;20160309;19;190.84;23200;16847;5.08;1.46
O;20160309;20;186.99;23350;16841;5.08;1.46
O;20160309;21;170.23;22675;16143;5.08;1.46
O;20160309;22;135.98;21150;14652;5.08;1.46
O;20160309;23;130.99;19525;13178;5.08;1.46
O;20160309;24;125;18100;11884;5.08;1.46
O;20160310;1;125.96;16900;10706;4.9;1.55
O;20160310;2;120.07;16300;10106;4.9;1.55
O;20160310;3;110.23;15975;9762;4.9;1.55
O;20160310;4;110.8;16038;9795;4.9;1.55
O;20160310;5;120.18;16350;10088;4.9;1.55
O;20160310;6;128.56;16988;10730;4.9;1.55
O;20160310;7;134.73;18975;12665;4.9;1.55
O;20160310;8;162.01;21013;14663;4.9;1.55
O;20160310;9;175.63;21963;15744;4.9;1.55
O;20160310;10;183.99;22225;16099;4.9;1.55
O;20160310;11;185.52;22225;16163;4.9;1.55
O;20160310;12;186.6;22425;16409;4.9;1.55
O;20160310;13;188.67;22525;16469;4.9;1.55
O;20160310;14;187.99;22500;16393;4.9;1.55
O;20160310;15;173.91;22100;15912;4.9;1.55
O;20160310;16;167.67;21813;15513;4.9;1.55
O;20160310;17;164.06;21663;15288;4.9;1.55
O;20160310;18;171.49;22175;15716;4.9;1.55
O;20160310;19;183.93;23213;16681;4.9;1.55
O;20160310;20;178.77;23338;16797;4.9;1.55
O;20160310;21;167.9;22538;16055;4.9;1.55
O;20160310;22;136.15;21038;14603;4.9;1.55
O;20160310;23;130.7;19350;13028;4.9;1.55
O;20160310;24;122.81;17975;11735;4.9;1.55
O;20160311;1;126.92;16938;10483;4.97;1.56
O;20160311;2;121.16;16275;9820;4.97;1.56
O;20160311;3;118.56;16013;9529;4.97;1.56
O;20160311;4;118.4;16113;9586;4.97;1.56
O;20160311;5;121.47;16450;9869;4.97;1.56
O;20160311;6;126.94;17125;10492;4.97;1.56
O;20160311;7;135.15;19050;12386;4.97;1.56
O;20160311;8;159.16;21038;14353;4.97;1.56
O;20160311;9;174.39;22088;15494;4.97;1.56
O;20160311;10;185.57;22463;15967;4.97;1.56
O;20160311;11;182.19;22450;15927;4.97;1.56
O;20160311;12;186.35;22700;16206;4.97;1.56
O;20160311;13;185.57;22725;16142;4.97;1.56
O;20160311;14;186.43;22800;16285;4.97;1.56
O;20160311;15;171.97;22300;15728;4.97;1.56
O;20160311;16;163.21;21963;15353;4.97;1.56
O;20160311;17;160.67;21700;15059;4.97;1.56
O;20160311;18;168.88;22075;15175;4.97;1.56
O;20160311;19;186.61;23150;16143;4.97;1.56
O;20160311;20;178.88;23200;16180;4.97;1.56
O;20160311;21;164.93;22400;15464;4.97;1.56
O;20160311;22;130.94;20875;14054;4.97;1.56
O;20160311;23;132.61;19225;12602;4.97;1.56
O;20160311;24;125.94;17888;11425;4.97;1.56
O;20160312;1;126.89;16788;10509;4.97;1.56
O;20160312;2;125.47;16138;9885;4.97;1.56
O;20160312;3;122.79;15825;9589;4.97;1.56
O;20160312;4;121.39;15713;9445;4.97;1.56
O;20160312;5;121.39;15800;9482;4.97;1.56
O;20160312;6;124.08;15625;9258;4.97;1.56
O;20160312;7;125.99;16125;9722;4.97;1.56
O;20160312;8;130.87;17550;11155;4.97;1.56
O;20160312;9;133.38;18800;12469;4.97;1.56
O;20160312;10;142.54;19750;13496;4.97;1.56
O;20160312;11;149.31;20175;13955;4.97;1.56
O;20160312;12;150.72;20350;14112;4.97;1.56
O;20160312;13;148.96;20200;13909;4.97;1.56
O;20160312;14;147.86;19975;13634;4.97;1.56
O;20160312;15;134.65;19375;12946;4.97;1.56
O;20160312;16;130.95;18925;12427;4.97;1.56
O;20160312;17;130.94;18800;12221;4.97;1.56
O;20160312;18;134.99;19350;12678;4.97;1.56
O;20160312;19;148.97;20500;13784;4.97;1.56
O;20160312;20;141.05;20425;13689;4.97;1.56
O;20160312;21;132.6;19875;13176;4.97;1.56
O;20160312;22;127.97;18650;12006;4.97;1.56
O;20160312;23;124.93;17500;10948;4.97;1.56
O;20160312;24;103.79;16450;9995;4.97;1.56
O;20160313;1;124.74;15225;9084;4.97;1.56
O;20160313;2;113.54;14538;8427;4.97;1.56
O;20160313;3;106.35;14150;8045;4.97;1.56
O;20160313;4;103;14013;7902;4.97;1.56
O;20160313;5;103;14000;7885;4.97;1.56
O;20160313;6;103;13888;7779;4.97;1.56
O;20160313;7;102.97;13938;7858;4.97;1.56
O;20160313;8;114.96;14800;8805;4.97;1.56
O;20160313;9;126.02;15825;9899;4.97;1.56
O;20160313;10;130.44;16788;10953;4.97;1.56
O;20160313;11;131.59;17400;11599;4.97;1.56
O;20160313;12;134.03;17638;11826;4.97;1.56
O;20160313;13;134.35;17763;11914;4.97;1.56
O;20160313;14;134.54;17825;11935;4.97;1.56
O;20160313;15;133.7;17375;11448;4.97;1.56
O;20160313;16;130.04;16950;10939;4.97;1.56
O;20160313;17;130.03;16875;10762;4.97;1.56
O;20160313;18;130.54;17438;11127;4.97;1.56
O;20160313;19;144.27;18963;12550;4.97;1.56
O;20160313;20;145.56;19388;12992;4.97;1.56
O;20160313;21;140.95;18750;12460;4.97;1.56
O;20160313;22;130.53;17725;11566;4.97;1.56
O;20160313;23;130.03;16800;10746;4.97;1.56
O;20160313;24;122.23;15725;9766;4.97;1.56
O;20160314;1;121.93;14925;9028;4.87;1.51
O;20160314;2;114.4;14425;8553;4.87;1.51
O;20160314;3;103;14225;8348;4.87;1.51
O;20160314;4;110;14325;8416;4.87;1.51
O;20160314;5;120.06;14800;8843;4.87;1.51
O;20160314;6;130.03;15675;9674;4.87;1.51
O;20160314;7;137.41;18100;12076;4.87;1.51
O;20160314;8;169.02;20538;14518;4.87;1.51
O;20160314;9;184.45;21775;15770;4.87;1.51
O;20160314;10;190;22150;16188;4.87;1.51
O;20160314;11;189.56;22163;16192;4.87;1.51
O;20160314;12;189.57;22475;16444;4.87;1.51
O;20160314;13;189.27;22538;16435;4.87;1.51
O;20160314;14;189.6;22538;16374;4.87;1.51
O;20160314;15;184.29;22125;15912;4.87;1.51
O;20160314;16;173.46;21725;15423;4.87;1.51
O;20160314;17;172.85;21525;15140;4.87;1.51
O;20160314;18;175.73;21900;15381;4.87;1.51
O;20160314;19;189.24;23138;16471;4.87;1.51
O;20160314;20;185.28;23450;16738;4.87;1.51
O;20160314;21;173.25;22713;15989;4.87;1.51
O;20160314;22;130.58;21050;14361;4.87;1.51
O;20160314;23;129.78;19425;12733;4.87;1.51
O;20160314;24;109.28;18025;11265;4.87;1.51
O;20160315;1;101.99;16925;9737;4.85;1.63
O;20160315;2;99.99;16300;9095;4.85;1.63
O;20160315;3;94.99;16025;8821;4.85;1.63
O;20160315;4;94.99;16025;8822;4.85;1.63
O;20160315;5;100;16325;9132;4.85;1.63
O;20160315;6;110.34;16875;9698;4.85;1.63
O;20160315;7;130.61;18875;11710;4.85;1.63
O;20160315;8;140.58;21038;13796;4.85;1.63
O;20160315;9;163;22163;14943;4.85;1.63
O;20160315;10;165.11;22513;15279;4.85;1.63
O;20160315;11;164.81;22475;15223;4.85;1.63
O;20160315;12;173.32;22675;15425;4.85;1.63
O;20160315;13;174.06;22775;15491;4.85;1.63
O;20160315;14;174.6;22750;15461;4.85;1.63
O;20160315;15;170.09;22400;15118;4.85;1.63
O;20160315;16;163.91;22125;14855;4.85;1.63
O;20160315;17;161.28;21888;14694;4.85;1.63
O;20160315;18;164.99;22200;15092;4.85;1.63
O;20160315;19;183.2;23238;16183;4.85;1.63
O;20160315;20;181.24;23475;16455;4.85;1.63
O;20160315;21;163.01;22750;15746;4.85;1.63
O;20160315;22;130.87;21100;14101;4.85;1.63
O;20160315;23;133.07;19525;12624;4.85;1.63
O;20160315;24;122.99;18125;11328;4.85;1.63
O;20160316;1;123.19;17088;10520;4.97;1.59
O;20160316;2;104.68;16500;10041;4.97;1.59
O;20160316;3;103.19;16225;9863;4.97;1.59
O;20160316;4;103.2;16225;9962;4.97;1.59
O;20160316;5;120.6;16500;10322;4.97;1.59
O;20160316;6;127.38;17025;10938;4.97;1.59
O;20160316;7;135.13;18950;12938;4.97;1.59
O;20160316;8;157.3;21038;15023;4.97;1.59
O;20160316;9;181.28;22138;16241;4.97;1.59
O;20160316;10;190.44;22413;16565;4.97;1.59
O;20160316;11;188.3;22375;16551;4.97;1.59
O;20160316;12;189.06;22575;16752;4.97;1.59
O;20160316;13;189.81;22675;16802;4.97;1.59
O;20160316;14;189.54;22575;16684;4.97;1.59
O;20160316;15;186.4;22200;16295;4.97;1.59
O;20160316;16;178.4;21850;15912;4.97;1.59
O;20160316;17;173.67;21663;15685;4.97;1.59
O;20160316;18;182.06;21925;15889;4.97;1.59
O;20160316;19;197.03;23013;16918;4.97;1.59
O;20160316;20;198.78;23275;17116;4.97;1.59
O;20160316;21;187.31;22475;16275;4.97;1.59
O;20160316;22;144.96;20875;14594;4.97;1.59
O;20160316;23;134.01;19325;13054;4.97;1.59
O;20160316;24;125.95;17925;11601;4.97;1.59
O;20160317;1;126.94;17175;10977;5;1.63
O;20160317;2;120.04;16600;10295;5;1.63
O;20160317;3;106.05;16325;9909;5;1.63
O;20160317;4;105.39;16325;9802;5;1.63
